Prix,year,origin,firstCirculationDate,firstHand,energy,gearbox,externalColor,doors,critAir,owners,mileage_value,co2_value,powerDIN_value,ratedHorsePower_value
14080.0,2018,France,2018-05-15,Non,Essence,Manuelle,rouge,5.0,1,2.0,72705,99,101,5
76980.0,2022,France,2022-04-05,Oui,Electrique,Automatique,noir metal,5.0,0,2.0,26461,0,503,19
24130.0,2020,France,2021-11-01,Oui,Essence,Automatique,bleu,5.0,1,2.0,77246,112,116,6
18820.0,2018,France,2018-08-23,Non,Essence,Manuelle,BRIGHT RED,5.0,1,1.0,79330,124,131,7
52000.0,2020,France,2020-10-14,Oui,Essence,Automatique,gris,5.0,1,1.0,60454,154,306,19
11490.0,2013,France,2013-11-23,Oui,Essence,Manuelle,or metal,3.0,1,1.0,111550,119,85,5
283290.0,2023,Importé,2023-08-17,Non,Essence,Automatique,noir metal,2.0,1,1.0,14169,250,480,34
32160.0,2021,France,2021-07-23,Oui,Essence,Automatique,Pure White,5.0,1,1.0,39706,149,150,8
71140.0,2020,France,2020-06-30,Non,Essence,Automatique,bleu,2.0,1,2.0,10700,144,252,15
29410.0,2023,France,2023-07-12,Non,Essence,Manuelle,BLANC,5.0,1,1.0,25133,139,131,7
36540.0,2022,France,2022-10-24,Oui,Diesel,Manuelle,blanc,4.0,2,1.0,10185,231,140,7
57660.0,2021,France,2021-10-24,Oui,Hybride essence électrique,Automatique,gris metal,5.0,1,1.0,10900,36,225,10
39510.0,2024,France,2024-08-09,Oui,Electrique,Automatique,P. M. Gris Artense,5.0,0,1.0,1220,0,78,4
173730.0,2021,Importé,2021-12-24,Oui,Essence,Automatique,noir metal,2.0,1,1.0,28619,228,385,28
20680.0,2021,France,2021-12-15,Non,Essence,Manuelle,noir,5.0,1,2.0,17135,136,101,5
9820.0,2016,France,2016-03-30,Non,Diesel,Manuelle,rouge,5.0,2,2.0,230342,166,173,10
80230.0,2016,France,2016-05-21,Non,Essence,Automatique,gris clair,2.0,1,4.0,123585,242,585,50
18970.0,2019,France,2019-05-23,Oui,Diesel,Manuelle,blanc,4.0,2,4.0,129433,242,131,6
71900.0,2023,France,2023-11-06,Oui,Diesel,Automatique,gris,5.0,2,4.0,12302,149,204,11
19580.0,2021,France,2021-02-11,Non,Essence,Manuelle,NOIR,5.0,1,2.0,54807,125,101,5
30290.0,2019,France,2019-06-24,Non,Essence,Manuelle,gris metal,2.0,1,2.0,46031,156,184,10
18970.0,2022,France,2022-09-24,Oui,Diesel,Automatique,platine,5.0,2,2.0,98080,155,120,6
112370.0,2023,France,2023-01-02,Oui,Essence,Automatique,Noir,4.0,1,2.0,13995,203,400,28
19660.0,2015,Importé,2015-06-02,Oui,Diesel,Manuelle,blanc,5.0,1,2.0,101644,203,140,8
24180.0,2020,France,2021-01-31,Non,Essence,Manuelle,gris,5.0,1,2.0,104285,136,140,8
65700.0,2022,France,2022-10-06,Non,Diesel,Automatique,Bleu,5.0,2,3.0,26259,176,204,11
29130.0,2017,France,2017-05-10,Oui,Essence,Manuelle,rouge metal,2.0,1,3.0,46872,154,160,9
23620.0,2021,France,2021-05-31,Non,Essence,Manuelle,blanc,5.0,1,2.0,49041,105,101,5
39880.0,2022,Importé,2022-01-12,Non,Essence,Automatique,noir,5.0,1,2.0,60306,105,178,9
183980.0,2017,France,2017-10-22,Non,Essence,Automatique,gris foncé,2.0,1,3.0,40179,251,561,47
114950.0,2020,Importé,2020-04-10,Non,Essence,Automatique,gris metal,5.0,1,3.0,22385,207,340,24
24400.0,2017,France,2017-02-21,Non,Diesel,Automatique,gris,5.0,2,3.0,85359,116,150,8
18360.0,2022,Importé,2022-03-13,Non,Essence,Manuelle,gris,5.0,2,3.0,38360,116,102,5
23080.0,2019,Importé,2019-12-05,Non,Essence,Automatique,blanc,5.0,1,3.0,56100,112,130,7
31060.0,2020,France,2020-01-11,Oui,Diesel,Automatique,rouge,5.0,2,3.0,53093,116,116,6
32110.0,2017,France,2017-08-12,Oui,Diesel,Manuelle,gris clair,3.0,2,3.0,109735,145,125,7
13920.0,2020,France,2020-07-22,Oui,Diesel,Manuelle,blanc,5.0,2,3.0,67908,104,90,5
49180.0,2023,France,2023-09-03,Oui,Diesel,Manuelle,blanc opaque (verni sans reflet),2.0,2,3.0,12,265,140,7
29540.0,2024,Importé,2024-09-12,Non,Essence,Automatique,noir,5.0,1,3.0,12,141,150,8
25070.0,2017,France,2017-06-22,Oui,Essence,Manuelle,noir metal,2.0,1,3.0,51976,154,160,9
32740.0,2023,France,2023-09-13,Oui,Essence,Automatique,rouge,5.0,1,3.0,12285,134,110,6
151830.0,2019,France,2019-06-03,Non,Essence,Automatique,gris,2.0,1,3.0,19795,283,557,47
21580.0,2019,France,2019-08-06,Non,Diesel,Manuelle,noir,5.0,2,3.0,101007,95,120,6
26660.0,2020,Importé,2020-12-17,Oui,Diesel,Manuelle,gris clair,5.0,1,3.0,69191,114,150,7
99840.0,2024,France,2024-10-04,Non,Diesel,Automatique,gris,4.0,2,3.0,12,206,150,7
21130.0,2022,France,2022-11-04,Oui,Essence,Manuelle,Gris,5.0,1,3.0,33529,126,110,6
37230.0,2023,France,2023-06-17,Non,Diesel,Automatique,Noir Perla Nera P. M.,5.0,2,1.0,28359,121,131,7
40240.0,2020,France,2020-10-25,Non,Diesel,Automatique,gris,5.0,2,2.0,111855,131,190,10
32750.0,2021,France,2021-11-07,Non,Diesel,Manuelle,gris,5.0,2,2.0,39550,136,130,6
22590.0,2023,France,2023-12-05,Non,Essence,Manuelle,NOIR,5.0,1,1.0,54590,132,110,6
8480.0,2013,France,2013-12-14,Non,Essence,Manuelle,marron metal,3.0,1,1.0,175371,114,86,5
5930.0,2004,France,2004-02-15,Non,Diesel,Manuelle,blanc opaque (verni sans reflet),5.0,4,3.0,361280,147,68,6
28060.0,2019,France,2019-11-17,Oui,Diesel,Automatique,gris,5.0,2,3.0,95500,131,150,8
29650.0,2024,Importé,2024-02-21,Non,Essence,Manuelle,Gris,5.0,2,3.0,11,131,150,7
48780.0,2023,France,2023-11-30,Oui,Diesel,Automatique,gris,5.0,2,3.0,13425,137,150,8
34200.0,2020,Importé,2020-09-07,Oui,Essence,Automatique,noir metal,3.0,1,3.0,28950,127,192,10
35080.0,2022,France,2022-10-14,Oui,Electrique,Automatique,gris metal,3.0,0,3.0,16335,0,102,5
52320.0,2022,France,2022-10-06,Non,Hybride essence électrique,Automatique,gris metal,5.0,1,1.0,49077,55,253,15
12740.0,2020,France,2020-03-16,Oui,Electrique,Automatique,Gris,5.0,0,1.0,17666,0,59,1
8630.0,2013,France,2013-02-21,Non,Essence,Manuelle,blanc metal,5.0,1,1.0,144720,125,101,6
24580.0,1990,Importé,1990-02-17,Oui,Essence,Manuelle,bleu,2.0,1,1.0,184500,125,182,24
13900.0,2015,France,2015-07-22,Oui,Diesel,Manuelle,gris clair,5.0,2,1.0,150068,105,116,6
23480.0,2017,France,2017-05-07,Non,Diesel,Automatique,blanc verni,5.0,2,2.0,47200,107,109,5
37180.0,2023,France,2024-12-01,Oui,Essence,Automatique,noir,5.0,1,2.0,11053,133,110,6
37270.0,2020,France,2020-01-09,Non,Essence,Automatique,rouge,2.0,1,2.0,47127,132,190,10
26200.0,2020,Importé,2020-10-15,Oui,Diesel,Manuelle,gris foncé,5.0,2,2.0,83083,107,150,7
32020.0,2018,France,2018-12-07,Oui,Essence,Automatique,gris metal,5.0,1,2.0,25200,137,192,11
44010.0,2018,France,2018-12-18,Non,Diesel,Automatique,blanc,2.0,2,5.0,74375,124,218,12
31060.0,2023,France,2023-01-07,Oui,Diesel,Automatique,bleu metal,5.0,2,5.0,11163,117,131,7
17960.0,2020,France,2020-12-30,Oui,Diesel,Manuelle,blanc,5.0,2,5.0,71762,111,99,5
36530.0,2024,France,2024-07-13,Oui,Diesel,Manuelle,blanc,4.0,2,5.0,1,190,145,7
29650.0,2019,France,2019-06-21,Oui,Diesel,Automatique,noir,5.0,2,5.0,103247,123,190,10
15730.0,2016,France,2016-06-21,Oui,Essence,Manuelle,gris metal,5.0,1,5.0,12303,139,140,8
22920.0,2019,France,2019-03-31,Non,Diesel,Manuelle,GRIS AMAZONITE,5.0,2,2.0,138750,106,131,6
34200.0,2024,France,2024-11-10,Non,Essence,Automatique,rouge,5.0,1,2.0,12,133,102,5
35580.0,2021,France,2021-10-20,Oui,Electrique,Automatique,SNOW WHITE PEARL P,5.0,0,2.0,22016,0,39,1
26620.0,2024,France,2024-12-20,Non,Essence,Automatique,gris foncé,5.0,1,2.0,11,120,130,7
18920.0,2022,France,2022-10-24,Oui,Diesel,Automatique,gris,5.0,2,2.0,84057,123,116,6
55080.0,2023,France,2023-07-23,Oui,Hybride essence électrique,Automatique,blanc,5.0,1,2.0,12966,39,150,8
32890.0,2014,France,2014-05-07,Non,Diesel,Automatique,blanc,5.0,2,5.0,161179,230,256,17
26100.0,2023,France,2023-03-24,Oui,Essence,Manuelle,noir,5.0,1,5.0,18672,141,140,7
12820.0,2017,France,2017-05-19,Non,Diesel,Manuelle,gris metal,5.0,2,5.0,122244,103,136,7
16660.0,2021,France,2021-04-21,Oui,Essence,Manuelle,blanc,5.0,1,5.0,1633,121,75,4
16940.0,2022,France,2022-11-04,Non,Essence,Manuelle,blanc,5.0,1,5.0,16414,122,83,4
20850.0,2023,France,2023-09-09,Non,Essence,Manuelle,GRIS ARTENSE,5.0,1,1.0,19207,115,101,5
47450.0,2020,Importé,2021-01-21,Non,Diesel,Automatique,Noir,5.0,1,1.0,79910,167,240,14
26140.0,2022,France,2022-12-02,Oui,Essence,Automatique,Bleu,5.0,1,1.0,21364,146,117,6
19690.0,2019,France,2019-02-19,Oui,Essence,Manuelle,rouge,3.0,1,1.0,89540,122,136,7
21640.0,2016,Importé,2016-06-04,Non,Diesel,Manuelle,blanc,4.0,1,1.0,68365,122,110,5
53340.0,2017,France,2017-12-15,Non,Diesel,Automatique,gris foncé metal,5.0,2,2.0,171549,182,259,16
33020.0,2022,France,2022-01-11,Non,Hybride essence électrique,Automatique,gris,5.0,1,2.0,26666,34,93,5
30780.0,2024,France,2024-07-17,Non,Electrique,Automatique,gris,3.0,0,2.0,112,0,118,3
98480.0,2016,Importé,2016-08-14,Non,Essence,Automatique,gris metal,2.0,1,2.0,38280,247,400,22
98480.0,2016,Importé,2016-08-14,Non,Essence,Automatique,gris metal,2.0,1,2.0,38280,247,400,22
28280.0,2019,France,2019-07-19,Oui,Essence,Automatique,bleu marine metal,5.0,1,2.0,18030,112,136,7
52050.0,2020,France,2020-07-07,Non,Diesel,Automatique,Noir,5.0,2,1.0,46509,139,195,11
40900.0,2023,France,2023-04-28,Non,Essence,Automatique,bleu,5.0,1,1.0,12,136,130,7
33810.0,2019,France,2019-06-05,Oui,Diesel,Automatique,blanc,5.0,2,1.0,109465,124,190,10
17280.0,2017,France,2017-03-19,Non,Diesel,Automatique,noir metal,5.0,2,2.0,165299,103,116,6
22080.0,2022,France,2022-05-16,Oui,Essence,Automatique,blanc,5.0,1,2.0,34743,122,100,5
39580.0,2020,France,2020-03-18,Oui,Diesel,Automatique,blanc metal,5.0,2,2.0,120000,151,180,11
78980.0,2019,Importé,2019-04-06,Non,Essence,Automatique,gris quartz metal,5.0,1,2.0,55935,204,340,23
27420.0,2021,France,2021-10-11,Non,Essence,Automatique,blanc verni,5.0,1,2.0,52124,148,150,8
47170.0,2023,France,2023-02-18,Non,Essence,Automatique,gris,5.0,1,2.0,12,144,130,7
18340.0,2020,France,2020-11-02,Non,Essence,Automatique,blanc,5.0,1,2.0,102723,114,110,6
18530.0,2018,France,2018-06-03,Non,Essence,Automatique,Gris,5.0,1,2.0,39220,106,131,6
74870.0,2022,France,2022-02-07,Oui,Hybride essence électrique,Automatique,blanc,5.0,1,2.0,71178,30,265,16
25600.0,2023,France,2023-02-27,Non,Diesel,Manuelle,jaune,5.0,2,2.0,12,106,100,5
32750.0,2020,France,2020-07-24,Non,Diesel,Automatique,noir,4.0,2,3.0,45200,115,150,8
293130.0,2023,Importé,2023-12-11,Non,Essence,Automatique,gris quartz metal,2.0,1,3.0,8625,249,480,34
37480.0,2024,France,2024-07-13,Oui,Diesel,Manuelle,blanc,4.0,2,3.0,63,186,131,7
18060.0,2015,Importé,2015-08-19,Oui,Diesel,Manuelle,marron,5.0,2,3.0,103272,186,131,6
128400.0,2021,France,2022-01-17,Oui,Essence,Automatique,blanc,5.0,1,3.0,30464,219,450,34
60360.0,2022,France,2022-12-20,Non,Electrique,Automatique,argent metal,2.0,0,1.0,13035,0,218,12
203430.0,2017,Importé,2017-05-29,Non,Essence,Automatique,bleu metal,2.0,1,2.0,63135,216,581,49
26620.0,2022,France,2022-07-25,Oui,Essence,Automatique,bleu,5.0,1,2.0,35904,130,131,7
28160.0,2023,France,2023-02-08,Non,Diesel,Automatique,GRIS FONCE,5.0,2,2.0,8040,132,120,6
23080.0,2019,Importé,2020-01-24,Oui,Diesel,Manuelle,noir,5.0,2,2.0,65863,132,116,6
17970.0,2019,France,2019-09-02,Non,Essence,Automatique,blanc metal,3.0,1,2.0,15335,88,86,4
17580.0,2020,France,2020-03-08,Oui,Essence,Manuelle,noir,5.0,1,2.0,57711,129,125,7
14860.0,2010,Importé,2010-05-07,Non,Essence,Manuelle,noir metal,3.0,1,2.0,139352,153,170,10
44010.0,2023,France,2023-06-24,Non,Essence,Automatique,platine,5.0,1,2.0,12,145,130,7
80380.0,2022,France,2022-08-16,Oui,Electrique,Automatique,Noir,5.0,0,2.0,12923,0,313,9
13180.0,2013,France,2013-11-18,Non,Diesel,Automatique,gris foncé verni,5.0,2,2.0,96800,105,90,5
58730.0,2020,France,2020-06-17,Non,Diesel,Automatique,blanc,5.0,2,2.0,33614,131,190,10
17640.0,2023,France,2023-07-11,Oui,Essence,Manuelle,GRIS FONCE,5.0,1,2.0,6539,123,83,4
23190.0,2019,France,2019-06-06,Non,Essence,Automatique,blanc,5.0,1,3.0,116552,129,165,9
11840.0,2021,Importé,2021-11-09,Non,Essence,Manuelle,bleu,5.0,1,3.0,36317,131,75,4
34200.0,2020,France,2021-04-01,Non,Essence,Automatique,gris metal,5.0,1,2.0,73238,142,156,9
29600.0,2023,Importé,2023-08-26,Non,Hybride essence électrique,Automatique,gris,5.0,1,2.0,13521,129,125,6
19500.0,2022,Importé,2022-08-15,Non,Essence,Manuelle,gris,5.0,1,2.0,18036,129,91,5
62460.0,2020,France,2020-07-31,Oui,Hybride essence électrique,Automatique,noir,5.0,1,2.0,135541,38,286,15
32530.0,2023,France,2023-12-12,Oui,Essence,Automatique,BLEU MAGNETIC,5.0,1,2.0,13650,136,131,7
26600.0,2022,France,2022-12-27,Non,Essence,Manuelle,beige,5.0,1,2.0,25209,122,110,6
31230.0,2020,France,2020-11-14,Oui,Diesel,Automatique,noir,5.0,2,2.0,96824,104,116,6
31610.0,2020,France,2020-05-31,Non,Diesel,Automatique,noir,5.0,2,4.0,112700,139,200,11
74410.0,2020,France,2020-01-09,Non,Essence,Automatique,bleu,2.0,1,4.0,27000,144,252,15
15350.0,2018,France,2018-12-11,Non,Essence,Manuelle,gris clair,5.0,1,2.0,123582,106,131,6
33610.0,2019,France,2019-10-20,Oui,Diesel,Automatique,GRIS FONCE,5.0,2,2.0,84679,129,150,8
32920.0,2023,France,2023-02-04,Non,Essence,Manuelle,GRIS ARTENSE,5.0,1,1.0,16141,126,131,7
15210.0,2020,France,2020-11-25,Non,Diesel,Manuelle,gris,5.0,2,1.0,67170,95,86,4
30720.0,2020,France,2020-12-16,Oui,Diesel,Automatique,noir,5.0,2,1.0,117040,124,190,10
11510.0,2011,France,2011-06-03,Non,Diesel,Manuelle,gris metal,5.0,2,3.0,80745,118,90,5
16540.0,2019,France,2019-08-24,Oui,Essence,Manuelle,beige,5.0,1,3.0,107088,119,131,7
87480.0,2019,Importé,2019-07-24,Non,Essence,Automatique,blanc metal,2.0,1,3.0,50000,203,450,34
231580.0,2021,Importé,2021-11-05,Oui,Essence,Automatique,gris verni,2.0,1,3.0,16440,242,450,34
20780.0,2021,France,2022-11-01,Non,Essence,Manuelle,gris clair,5.0,1,3.0,101311,100,131,6
32280.0,2021,France,2021-06-14,Oui,Essence,Automatique,blanc,5.0,1,3.0,25449,112,150,8
17680.0,2022,France,2022-12-14,Oui,Essence,Manuelle,BLEU,5.0,1,3.0,45156,119,101,5
39380.0,2019,France,2019-10-24,Non,Diesel,Automatique,noir,5.0,2,4.0,103981,133,190,10
26230.0,2021,France,2021-10-29,Oui,Diesel,Manuelle,blanc opaque (verni sans reflet),4.0,2,4.0,105125,178,102,5
21040.0,2020,Importé,2020-12-28,Oui,Diesel,Manuelle,gris metal,5.0,2,4.0,116827,106,131,6
20720.0,2021,France,2021-12-26,Non,Essence,Manuelle,blanc verni,5.0,1,2.0,72877,104,95,5
74390.0,2020,Importé,2020-04-17,Non,Essence,Automatique,blanc nacre,5.0,1,4.0,45627,189,367,25
22590.0,2022,France,2023-04-01,Non,Diesel,Manuelle,blanc,5.0,2,2.0,67140,154,102,5
27390.0,2021,France,2021-10-17,Oui,Diesel,Manuelle,NOIRE,5.0,2,2.0,44239,151,136,7
60480.0,2023,France,2023-04-21,Oui,Diesel,Automatique,noir metal,5.0,2,2.0,42900,149,204,11
31330.0,2017,France,2017-11-27,Non,Essence,Automatique,rouge,5.0,1,2.0,81312,152,180,10
81210.0,2020,Importé,2020-11-28,Non,Essence,Automatique,bleu metal,2.0,1,3.0,70620,152,493,37
35370.0,2024,Importé,2024-02-17,Non,Diesel,Manuelle,gris,5.0,2,3.0,12,138,130,7
15660.0,2020,France,2020-07-17,Oui,Essence,Manuelle,gris clair,5.0,1,3.0,70927,108,83,4
35070.0,2022,France,2022-12-10,Non,Hybride essence électrique,Automatique,gris,5.0,1,2.0,36300,120,152,8
29120.0,2022,France,2022-05-07,Oui,Essence,Automatique,noir,5.0,1,2.0,50358,149,110,6
39570.0,2020,France,2020-05-23,Oui,Diesel,Automatique,noir,5.0,2,2.0,71489,158,180,11
22770.0,2022,France,2022-05-25,Oui,Diesel,Automatique,rouge,5.0,2,2.0,45114,134,120,6
52530.0,2023,France,2023-03-06,Non,Hybride essence électrique,Automatique,blanc,5.0,1,2.0,25506,42,125,6
19340.0,2020,France,2021-01-16,Non,Essence,Automatique,gris,5.0,1,2.0,74311,114,110,6
31090.0,2023,France,2023-07-21,Oui,Hybride essence électrique,Automatique,rouge,5.0,1,2.0,33306,97,93,5
12270.0,2017,France,2017-09-14,Non,Essence,Manuelle,violet metal,5.0,1,2.0,125676,100,110,5
19360.0,2023,France,2023-08-15,Oui,Bicarburation essence GPL,Manuelle,blanc,5.0,1,2.0,1713,115,101,5
46280.0,2020,France,2020-05-15,Non,Diesel,Automatique,gris foncé,5.0,2,2.0,104168,153,265,16
28330.0,2022,France,2022-02-07,Oui,Essence,Manuelle,blanc,5.0,1,2.0,56163,133,180,10
27810.0,2021,France,2021-08-07,Non,Essence,Manuelle,GRIS,5.0,1,2.0,39788,127,125,6
100740.0,2021,France,2021-11-02,Non,Hybride essence électrique,Automatique,blanc,5.0,1,2.0,74533,89,340,20
21810.0,2023,Importé,2023-05-07,Oui,Essence,Manuelle,orange,5.0,1,2.0,14136,140,90,5
38700.0,2018,France,2018-09-29,Non,Diesel,Automatique,Noir,5.0,2,2.0,134815,129,190,10
56230.0,2017,France,2018-01-16,Non,Essence,Automatique,gris,5.0,1,2.0,86125,167,252,15
36990.0,2019,France,2019-12-28,Oui,Diesel,Automatique,gris metal,5.0,2,2.0,67000,124,190,10
24180.0,2022,France,2022-05-13,Non,Essence,Manuelle,noir,5.0,1,2.0,42131,120,101,5
13300.0,2016,France,2017-01-23,Non,Diesel,Manuelle,Blanc,5.0,2,3.0,113453,104,110,5
26890.0,2017,France,2017-02-27,Non,Essence,Manuelle,bleu foncé,5.0,1,4.0,107215,139,272,16
87710.0,1970,Importé,1970-05-29,Non,Essence,Automatique,rouge,2.0,1,4.0,61000,139,300,27
32760.0,2020,France,2020-10-05,Non,Diesel,Manuelle,blanc verni,4.0,2,2.0,89086,156,102,7
20400.0,2019,France,2019-03-12,Non,Diesel,Manuelle,gris opaque (verni sans reflet),5.0,2,2.0,114267,92,131,6
108980.0,2020,Importé,2020-07-17,Oui,Essence,Automatique,gris verni,5.0,1,2.0,47851,222,440,33
41400.0,2024,Importé,2024-07-17,Non,Essence,Automatique,bleu,5.0,1,2.0,11,150,150,8
29930.0,2022,Importé,2022-01-12,Non,Diesel,Manuelle,platine,5.0,1,2.0,38413,150,150,5
17830.0,2023,France,2023-04-04,Oui,Essence,Manuelle,BLANC BANQUISE,5.0,1,2.0,10285,122,83,4
41630.0,2023,France,2023-05-21,Non,Essence,Automatique,Mythosschwarz Metallic,4.0,1,1.0,19604,128,150,8
22860.0,2015,France,2015-07-21,Non,Diesel,Automatique,gris foncé metal,2.0,2,5.0,162802,129,204,11
32430.0,2023,Importé,2024-01-13,Oui,Essence,Manuelle,noir,5.0,1,5.0,1234,140,130,7
91190.0,2020,France,2020-11-05,Oui,Hybride essence électrique,Automatique,bleu,5.0,1,5.0,98395,69,301,17
21750.0,2017,France,2017-07-03,Non,Essence,Automatique,Gris,5.0,1,3.0,116160,118,150,8
23900.0,2022,Importé,2022-09-02,Non,Diesel,Manuelle,blanc,5.0,1,3.0,5580,107,100,5
30400.0,2022,France,2022-07-11,Non,Hybride essence électrique,Automatique,noir metal,5.0,1,2.0,67280,109,94,5
22030.0,2021,France,2021-10-28,Oui,Diesel,Manuelle,blanc metal,4.0,2,2.0,66150,195,120,7
15740.0,2017,France,2017-05-14,Non,Essence,Manuelle,beige,5.0,1,2.0,91864,119,132,7
27480.0,2023,Importé,2023-05-11,Non,Essence,Manuelle,bleu,5.0,1,2.0,12,154,150,8
35080.0,2020,France,2020-10-28,Non,Diesel,Automatique,gris,5.0,2,2.0,69979,98,131,6
41670.0,2023,France,2024-06-01,Non,Essence,Automatique,gris metal,5.0,1,1.0,9463,166,129,7
28730.0,2017,France,2017-12-17,Non,Diesel,Automatique,bleu,5.0,2,2.0,98555,139,180,10
21910.0,2020,France,2020-08-04,Oui,Essence,Automatique,gris,5.0,1,2.0,58165,125,140,7
27390.0,2016,France,2016-05-14,Non,Diesel,Manuelle,blanc opaque (verni sans reflet),4.0,2,2.0,52799,206,150,7
19310.0,2021,France,2021-07-10,Oui,Diesel,Manuelle,blanc,5.0,2,2.0,100990,135,131,6
15730.0,2017,France,2018-01-28,Non,Essence,Manuelle,gris,5.0,1,2.0,98597,97,95,5
28340.0,2021,France,2021-12-21,Non,Diesel,Manuelle,gris,5.0,2,2.0,38548,135,150,8
112430.0,2022,France,2022-04-24,Oui,Hybride essence électrique,Automatique,gris,5.0,1,2.0,44149,135,297,19
40450.0,2020,France,2020-02-21,Non,Diesel,Automatique,gris metal,5.0,2,1.0,116280,129,190,10
19660.0,2022,France,2022-02-14,Non,Essence,Manuelle,Blanc,5.0,1,2.0,27675,127,93,5
139210.0,2023,France,2023-10-31,Oui,Essence,Automatique,bleu verni,2.0,1,2.0,22,277,482,38
15940.0,2018,France,2018-07-02,Oui,Diesel,Manuelle,blanc,4.0,2,2.0,111429,112,99,5
27550.0,2022,France,2022-03-12,Oui,Essence,Automatique,gris,5.0,1,2.0,75518,150,140,7
11480.0,2014,France,2014-11-23,Non,Diesel,Manuelle,noir,5.0,2,2.0,190788,110,150,7
12730.0,2020,France,2020-04-05,Oui,Essence,Manuelle,noir,5.0,1,2.0,89887,106,110,5
18920.0,2017,France,2017-02-11,Non,Diesel,Manuelle,gris clair metal,5.0,2,2.0,136825,104,190,10
12310.0,2015,France,2015-06-30,Oui,Essence,Manuelle,blanc opaque (verni sans reflet),5.0,1,2.0,74331,114,125,6
19200.0,2021,Importé,2021-06-13,Oui,Essence,Manuelle,gris quartz metal,5.0,1,2.0,27242,118,75,4
31230.0,2016,France,2016-12-09,Non,Diesel,Automatique,gris metal,5.0,2,2.0,197973,180,262,16
19740.0,2021,France,2021-04-05,Non,Diesel,Manuelle,gris anthracite metal,5.0,2,2.0,48287,108,116,6
25050.0,2022,France,2022-04-14,Non,Essence,Automatique,orange,5.0,1,2.0,6397,134,95,5
14590.0,2020,Importé,2020-10-31,Oui,Essence,Manuelle,platine,5.0,1,2.0,62218,118,82,5
15060.0,2015,France,2016-01-25,Non,Diesel,Manuelle,gris anthracite verni,5.0,2,3.0,116785,127,109,6
30780.0,2023,France,2023-03-09,Oui,Essence,Manuelle,Gris,5.0,1,3.0,7535,141,150,8
42570.0,2024,France,2024-07-06,Non,Diesel,Automatique,BLANC NACRÉ,5.0,2,1.0,4134,145,131,7
227240.0,2021,Importé,2021-08-05,Non,Essence,Automatique,noir metal,2.0,1,1.0,22620,242,450,34
23200.0,2020,France,2020-04-29,Oui,Diesel,Manuelle,gris,5.0,2,1.0,70707,127,120,6
19410.0,2019,France,2019-11-22,Non,Diesel,Automatique,gris,5.0,2,4.0,88245,104,110,5
19450.0,2018,France,2018-04-06,Non,Diesel,Manuelle,gris metal,5.0,2,2.0,96647,99,110,5
25400.0,2023,France,2023-05-19,Oui,Diesel,Manuelle,GRIS FONCE,5.0,2,2.0,48248,122,110,6
20940.0,2019,France,2019-09-09,Non,Diesel,Manuelle,noir,5.0,2,2.0,79970,115,120,6
39090.0,2021,France,2021-02-04,Non,Essence,Automatique,blanc,5.0,1,2.0,79472,156,150,8
32430.0,2017,France,2017-11-27,Oui,Diesel,Automatique,rouge,5.0,2,2.0,98882,149,190,11
16410.0,2020,France,2020-03-23,Oui,Essence,Manuelle,blanc,2.0,1,2.0,68980,140,114,7
20570.0,2019,France,2019-11-23,Non,Essence,Manuelle,GRIS CLAIR METAL,5.0,1,2.0,52971,103,95,5
17450.0,2022,Importé,2022-12-04,Non,Essence,Manuelle,rouge,5.0,1,2.0,23828,119,90,5
17450.0,2022,Importé,2022-12-04,Non,Essence,Manuelle,rouge,5.0,1,2.0,23828,119,90,5
16520.0,2019,Importé,2019-09-13,Non,Diesel,Manuelle,gris,5.0,1,2.0,128657,119,110,5
12390.0,2020,Importé,2020-06-06,Non,Essence,Manuelle,bleu,3.0,1,2.0,27138,124,69,4
33910.0,2023,France,2023-11-08,Non,Diesel,Automatique,GRIS ARTENSE,5.0,2,1.0,13506,125,131,7
18130.0,2018,France,2018-10-13,Non,Essence,Manuelle,GRIS FONCE,5.0,1,2.0,83042,126,131,7
37000.0,2020,France,2020-07-30,Non,Diesel,Automatique,noir metal,5.0,2,1.0,92655,131,150,8
36450.0,2024,France,2025-12-01,Oui,Essence,Automatique,blanc,5.0,1,1.0,1,128,130,7
22860.0,2018,France,2018-10-21,Non,Essence,Manuelle,noir,5.0,1,2.0,84832,123,136,7
32600.0,2022,France,2022-08-03,Oui,Essence,Manuelle,gris,5.0,1,2.0,25962,141,131,7
34540.0,2022,France,2022-08-29,Non,Diesel,Automatique,platine,5.0,2,2.0,38666,125,130,7
21180.0,2023,France,2023-09-17,Oui,Bicarburation essence GPL,Manuelle,Gris,5.0,1,2.0,20295,127,101,5
24660.0,2024,France,2024-10-16,Oui,Essence,Manuelle,platine,5.0,1,2.0,1,115,100,5
24780.0,2024,France,2024-05-15,Non,Diesel,Manuelle,blanc,4.0,2,1.0,3720,131,80,5
18340.0,2021,France,2021-11-14,Oui,Essence,Manuelle,blanc,5.0,1,1.0,64359,124,101,5
17900.0,2022,France,2022-04-26,Oui,Essence,Manuelle,gris,5.0,1,1.0,26813,106,83,4
19290.0,2021,France,2021-07-18,Oui,Essence,Manuelle,blanc verni,5.0,1,1.0,51551,96,101,5
14960.0,2016,France,2016-10-04,Non,Diesel,Manuelle,noir metal,5.0,2,2.0,152385,106,150,7
26620.0,2020,France,2020-03-20,Non,Diesel,Automatique,noir,5.0,2,2.0,105228,123,136,7
